lookup_url_num,url,source_url,source_offset,source_length,html_node,html_tag,html_left_sibling,html_right_sibling,html_parent
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e04d680>,i,,,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e04d770>,ul,legend,,fieldset
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04d810>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element label at 0x19a5e04d8b0>,label,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e04d950 name='edition-selector' type='radio'>,input,,span,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e04d9f0>,span,input,,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04da90>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element label at 0x19a5e04db30>,label,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e04dbd0 name='edition-selector' type='radio'>,input,,span,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e04dc70>,span,input,,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04dd10>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element label at 0x19a5e04ddb0>,label,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e04de50 name='edition-selector' type='radio'>,input,,span,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e04def0>,span,input,,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04df90>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element label at 0x19a5e04f090>,label,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e04f130 name='edition-selector' type='radio'>,input,,span,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e04f1d0>,span,input,,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04f270>,li,li,,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element label at 0x19a5e04f310>,label,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e04f3b0 name='edition-selector' type='radio'>,input,,span,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e04f450>,span,input,,label
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element button at 0x19a5e04f4f0>,button,fieldset,,form
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e04f590>,ul,div,,aside
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04f630>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e04f6d0>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04f7c0>,li,li,,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e04f810>,div,div,div,header
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e04f8b0>,div,,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element nav at 0x19a5e04f950>,nav,,div,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e04f9f0>,ul,,,nav
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04fa90>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e04fb30>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e04fbd0>,i,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04fc70>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e04fd10>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e04fdb0>,i,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e04fe50>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e04fef0>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e04ff90>,i,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e051090>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e051130>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e0511d0>,i,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e051270>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e051310>,i,,ul,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e0513b0>,ul,i,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e051450>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e0514f0>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e0515e0>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e051590>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e051720>,li,li,,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e051770>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e051810>,li,li,,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e0518b0>,span,,span,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e051950>,i,,,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e051a40>,span,span,div,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e0519f0>,i,,,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e051b80>,div,span,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element time at 0x19a5e051bd0>,time,,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e051c70>,span,,,time
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e051d10>,div,nav,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element form at 0x19a5e051db0>,form,,span,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<InputElement 19a5e051e50 name='q' type='search'>,input,,div,form
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e051ef0>,div,input,,form
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e051f90>,a,,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054090>,span,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e054130>,i,,strong,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element strong at 0x19a5e0541d0>,strong,i,,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054270>,span,form,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element i at 0x19a5e054310>,i,,,span
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e0543b0>,span,,,i
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e054450>,div,div,div,header
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e0544f0>,div,,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e054590>,div,,div,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element div at 0x19a5e054630>,div,,input,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e0546d0>,ul,,ul,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e054770>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e054860>,a,,span,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e0548b0>,span,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054a90>,span,a,meta,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element meta at 0x19a5e0549a0>,meta,span,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e0547c0>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054b30>,span,,a,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e054bd0>,a,span,span,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054c70>,span,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054d60>,span,a,meta,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element meta at 0x19a5e054d10>,meta,span,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e054e50>,li,li,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e054ef0>,a,,span,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e054f90>,span,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e056130>,span,a,meta,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element meta at 0x19a5e056090>,meta,span,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e0561d0>,li,li,,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e056270>,a,,span,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e056310>,span,,,a
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element span at 0x19a5e056400>,span,a,meta,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element meta at 0x19a5e0563b0>,meta,span,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element ul at 0x19a5e0564f0>,ul,ul,,div
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e056590>,li,,li,ul
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element a at 0x19a5e056630>,a,,,li
2,https://www.marca.com/futbol/atletico/2019/07/19/5d32308f46163fd8188b4637.html,https://commoncrawl.s3.amazonaws.com/crawl-data/CC-NEWS/2019/07/CC-NEWS-20190719222328-00615.warc.gz,37558068,22994,<Element li at 0x19a5e056720>,li,li,li,ul
